title,author,avg_rating,genre,price,currency,cover_url,link,published_year_goodreads_x,ratings_count,published_year_goodreads_y,cluster_k3,cluster_k4,published_year_goodreads
"Halfway to the Grave (Night Huntress, #1)",Jeaniene Frost,4.18,Fiction,8.99,NAN,http://books.google.com/books/content?id=Tw7KXnFNEIMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/1421990.Halfway_to_the_Grave,2007.0,106608.0,2007.0,1,1,2007.0
Hamlet,William Shakespeare,4.03,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/1420.Hamlet,,,,1,1,
Hard-Boiled Wonderland and the End of the World,Haruki Murakami,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=3ZgKkumhAywC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World,,,,1,1,
"Harry Potter Series Box Set (Harry Potter, #1-7)",J.K. Rowling,4.73,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=QCp6PQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/862041.Harry_Potter_Series_Box_Set,,,,1,3,
"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,4.43,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=6CQzYAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,,,,1,3,
"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,4.62,Juvenile Fiction,9.99,EUR,http://books.google.com/books/content?id=gCtazG4ZXlQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/136251.Harry_Potter_and_the_Deathly_Hallows,,,,1,3,
"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,4.57,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=etukl7GfrxQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/58613424-harry-potter-and-the-goblet-of-fire,,,,1,3,
"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,4.58,Juvenile Fiction,9.99,EUR,http://books.google.com/books/content?id=qaKkenvL29UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince,,,,1,3,
"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,4.5,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=zpvysRGsBlwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/58613451-harry-potter-and-the-order-of-the-phoenix,,,,1,3,
"Harry Potter and the Philosopher’s Stone (Harry Potter, #1)",J.K. Rowling,4.47,Unknown,8.99,NAN,http://books.google.com/books/content?id=2_zzAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/42844155-harry-potter-and-the-philosopher-s-stone,,,,1,3,
"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,4.58,Juvenile Fiction,9.99,EUR,http://books.google.com/books/content?id=wHlDzHnt6x0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,,,,1,3,
"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,4.47,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=3YUrtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone,,,,1,3,
"Hatchet (Brian's Saga, #1)",Gary Paulsen,3.68,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/50.Hatchet,1986.0,222553.0,1986.0,0,0,1986.0
"Haunting Adeline (Cat and Mouse, #1)",H.D. Carlton,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/58763686-haunting-adeline,,,,1,1,
Head Like a Hole,Andrew Van Wey,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=hqhfzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/61800582-head-like-a-hole,,,,1,1,
Heart of Darkness,Joseph Conrad,3.43,Fiction,8.99,NAN,http://books.google.com/books/content?id=cWDcDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4900.Heart_of_Darkness,1899.0,255576.0,1899.0,0,0,1899.0
Heartless,Marissa Meyer,4.06,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=YTM6CQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18584855-heartless,2016.0,33348.0,2016.0,1,1,2016.0
"Heartstopper: Volume One (Heartstopper, #1)",Alice Oseman,4.11,Comics & Graphic Novels,4.99,EUR,http://books.google.com/books/content?id=M91VEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40495957-heartstopper,,,,1,1,
"Heartstopper: Volume Three (Heartstopper, #3)",Alice Oseman,4.11,Young Adult Fiction,9.99,EUR,http://books.google.com/books/content?id=uNBxEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43449920-heartstopper,,,,1,1,
"Heartstopper: Volume Two (Heartstopper, #2)",Alice Oseman,4.11,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=p2q_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43307358-heartstopper,,,,1,1,
"Heidi (Heidi, #1-2)",Johanna Spyri,4.04,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/93.Heidi,,,,1,1,
"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,4.45,Fiction,10.04,EUR,http://books.google.com/books/content?id=i49CAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/20613470-heir-of-fire,2014.0,123843.0,2014.0,1,3,2014.0
Hello Beautiful,Ann Napolitano,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=J7Z9EAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/61771675-hello-beautiful,,,,1,1,
Helter Skelter: The True Story of the Manson Murders,Vincent Bugliosi,4.11,Biography & Autobiography,8.99,NAN,http://books.google.com/books/content?id=Fiyw_LeL51MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/105992.Helter_Skelter,,,,1,1,
"Heretical Fishing (Heretical Fishing, #1)",Haylock Jobson,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=tmyj0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/208099994-heretical-fishing,,,,1,1,
"Hex Hall (Hex Hall, #1)",Rachel Hawkins,3.96,Fiction,8.99,NAN,http://books.google.com/books/content?id=qPDOSAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/5287473-hex-hall,2010.0,109881.0,2010.0,0,1,2010.0
"Hidden Bodies (You, #2)",Caroline Kepnes,3.87,Fiction,8.99,NAN,,https://www.goodreads.com/book/show/29430824-hidden-bodies,2016.0,11777.0,2016.0,0,0,2016.0
Hidden Pictures,Jason Rekulak,4.15,Fiction,7.49,EUR,http://books.google.com/books/content?id=f4pAEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/58724923-hidden-pictures,,,,1,1,
High Fidelity,Nick Hornby,3.94,Fiction,8.99,NAN,http://books.google.com/books/content?id=k3ZtZcOnWrsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/285092.High_Fidelity,1995.0,134849.0,1995.0,0,0,1995.0
High-Rise,J.G. Ballard,3.68,Fiction,8.99,NAN,http://books.google.com/books/content?id=smsrAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/12331767-high-rise,1975.0,9054.0,1975.0,0,0,1975.0
His Dark Materials (His Dark Materials #1-3),Philip Pullman,4.29,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=SMgrAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18116.His_Dark_Materials,2000.0,88227.0,2000.0,1,3,2000.0
Hogfather,Terry Pratchett,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=KoaYoRNAowwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/34532.Hogfather,,,,1,1,
"Holes (Holes, #1)",Louis Sachar,4.01,Juvenile Fiction,8.79,EUR,http://books.google.com/books/content?id=vlJw20OoYqUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/38709.Holes,,,,0,1,
Holy Bible: New International Version,Anonymous,4.61,Religion,8.99,NAN,http://books.google.com/books/content?id=-B__AwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/280111.Holy_Bible,1909.0,40430.0,1909.0,1,3,1909.0
Home Before Dark,Riley Sager,4.05,Fiction,10.11,EUR,http://books.google.com/books/content?id=Dda1DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/50833559-home-before-dark,,,,1,1,
"Hopeless (Hopeless, #1)",Colleen Hoover,4.22,Fiction,12.85,EUR,http://books.google.com/books/content?id=B12CEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/15717943-hopeless,2012.0,189938.0,2012.0,1,1,2012.0
Houdini Heart,Ki Longfellow,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=5WYgKQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/11324204-houdini-heart,,,,1,1,
"House of Earth and Blood (Crescent City, #1)",Sarah J. Maas,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=X_haEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/44778083-house-of-earth-and-blood,,,,1,1,
House of Leaves,Mark Z. Danielewski,4.13,Fiction,8.99,NAN,http://books.google.com/books/content?id=o6NzGNODRjkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/24800.House_of_Leaves,2000.0,75469.0,2000.0,1,1,2000.0
House of Sand and Fog,Andre Dubus III,3.83,Fiction,8.99,NAN,http://books.google.com/books/content?id=-Lc-BAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/38311414-house-of-sand-and-fog,1999.0,55381.0,1999.0,0,0,1999.0
How Green Was My Valley,Richard Llewellyn,4.16,Fiction,8.99,NAN,http://books.google.com/books/content?id=p_ZU6j0S6noC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/40496.How_Green_Was_My_Valley,1939.0,10648.0,1939.0,1,1,1939.0
How the Grinch Stole Christmas!,Dr. Seuss,4.38,Juvenile Fiction,11.13,EUR,http://books.google.com/books/content?id=ibw4DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/113946.How_the_Grinch_Stole_Christmas_,1957.0,250602.0,1957.0,1,3,1957.0
How to Win Friends & Influence People,Dale Carnegie,4.11,Self-Help,4.54,EUR,http://books.google.com/books/content?id=hCf-DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4865.How_to_Win_Friends_Influence_People,,,,1,1,
Howards End,E.M. Forster,3.95,Fiction,8.99,NAN,http://books.google.com/books/content?id=xiFEAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/38374795-howards-end,1910.0,52006.0,1910.0,0,1,1910.0
Howl and Other Poems,Allen Ginsberg,4.11,Poetry,8.99,NAN,,https://www.goodreads.com/book/show/6295.Howl_and_Other_Poems,,,,1,1,
"Howl’s Moving Castle (Howl’s Moving Castle, #1)",Diana Wynne Jones,4.29,Juvenile Fiction,5.49,EUR,http://books.google.com/books/content?id=WxPDPOCF2_cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6294.Howl_s_Moving_Castle,,,,1,3,
"Hunted (House of Night, #5)",P.C. Cast,4.11,Young Adult Fiction,10.83,EUR,http://books.google.com/books/content?id=L9H_4SnTKlkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4134071-hunted,,,,1,1,
"Hush, Hush (Hush, Hush, #1)",Becca Fitzpatrick,3.92,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/6339664-hush-hush,2009.0,448166.0,2009.0,0,0,2009.0
"Hyperion (Hyperion Cantos, #1)",Dan Simmons,4.21,Fiction,4.49,EUR,http://books.google.com/books/content?id=TOMDq0vqXIQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/77566.Hyperion,1989.0,122225.0,1989.0,1,1,1989.0
I Am Legend and Other Stories,Richard Matheson,3.99,Horror Tales,8.99,NAN,http://books.google.com/books/content?id=eTNgPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/547094.I_Am_Legend_and_Other_Stories,1954.0,98795.0,1954.0,0,1,1954.0
"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,3.94,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=DnEtjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/7747374-i-am-number-four,2010.0,253437.0,2010.0,0,0,2010.0
I Am the Messenger,Markus Zusak,4.09,Young Adult Fiction,8.99,EUR,http://books.google.com/books/content?id=v7SBBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/19057.I_Am_the_Messenger,2002.0,93119.0,2002.0,1,1,2002.0
I Capture the Castle,Dodie Smith,4.0,Fiction,12.1,EUR,http://books.google.com/books/content?id=8KhXzo96YjkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/31122.I_Capture_the_Castle,1948.0,56444.0,1948.0,0,1,1948.0
I Know This Much Is True,Wally Lamb,4.21,Fiction,8.99,NAN,http://books.google.com/books/content?id=gXk5wYNESPsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/227711.I_Know_This_Much_Is_True,1998.0,246917.0,1998.0,1,1,1998.0
"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",Maya Angelou,4.11,Biography & Autobiography,8.45,EUR,http://books.google.com/books/content?id=VdxNlZidgikC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13214.I_Know_Why_the_Caged_Bird_Sings,,,,1,1,
"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",Ally Carter,3.82,Young Adult Fiction,6.99,EUR,http://books.google.com/books/content?id=rzPSDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/852470.I_d_Tell_You_I_Love_You_But_Then_I_d_Have_to_Kill_You,2006.0,150222.0,2006.0,0,0,2006.0
I'll Give You the Sun,Jandy Nelson,4.14,Young Adult Fiction,4.92,EUR,http://books.google.com/books/content?id=FkY98GejQSYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/20820994-i-ll-give-you-the-sun,2014.0,140937.0,2014.0,1,1,2014.0
I'm Glad You're Dead: Preternatural Chronicles Book 1,Hunter Blain,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=MsB5zgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/197891975-i-m-glad-you-re-dead,,,,1,1,
"I, Claudius (Claudius, #1)",Robert Graves,4.27,Fiction,8.99,NAN,http://books.google.com/books/content?id=ZqsaAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18765.I_Claudius,1934.0,38484.0,1934.0,1,3,1934.0
"I, Robot (Robot, #0.1)",Isaac Asimov,4.11,Fiction,8.45,EUR,http://books.google.com/books/content?id=2vnbMzYXBQsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/41804.I_Robot,,,,1,1,
"If I Stay (If I Stay, #1)",Gayle Forman,3.91,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=YtIAA_LS86kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4374400-if-i-stay,2009.0,503527.0,2009.0,0,0,2009.0
If We Were Villains,M.L. Rio,4.11,Fiction,9.99,EUR,http://books.google.com/books/content?id=fzOxEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30319086-if-we-were-villains,,,,1,1,
If on a Winter’s Night a Traveler,Italo Calvino,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=R9qnfnugEOsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/374233.If_on_a_Winter_s_Night_a_Traveler,,,,1,1,
"Ignite Me (Shatter Me, #3)",Tahereh Mafi,4.45,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=3fWmAgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/13188676-ignite-me,2014.0,83767.0,2014.0,1,3,2014.0
"Illuminae (The Illuminae Files, #1)",Amie Kaufman,4.11,Young Adult Fiction,7.9,EUR,http://books.google.com/books/content?id=wOnIBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/23395680-illuminae,,,,1,1,
Illusions: The Adventures of a Reluctant Messiah,Richard Bach,4.14,"Body, Mind & Spirit",8.99,NAN,http://books.google.com/books/content?id=xi0DFLuAJGEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/29946.Illusions,1977.0,44569.0,1977.0,1,1,1977.0
In Cold Blood,Truman Capote,4.09,True Crime,8.09,EUR,http://books.google.com/books/content?id=NGJubhmwqfoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/168642.In_Cold_Blood,1965.0,381652.0,1965.0,1,1,1965.0
"In Cold Blood by Truman Capote [Random,2002]",Truman Capote,4.11,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=dKk4DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/143416043-in-cold-blood-by-truman-capote-random-2002,,,,1,1,
"Inara (Godfrey Davis, #3)",A.R. Merrydew,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/215186841-inara,,,,1,1,
Inferno,Dante Alighieri,4.03,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/15645.Inferno,,,,1,1,
"Inferno (Robert Langdon, #4)",Dan    Brown,4.11,Fiction,11.99,EUR,http://books.google.com/books/content?id=UsMj7K2IXN4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17212231-inferno,,,,1,1,
Infinite Jest,David Foster Wallace,4.31,Fiction,15.99,EUR,http://books.google.com/books/content?id=rd5mAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6759.Infinite_Jest,1996.0,46742.0,1996.0,1,3,1996.0
"Inheritance (The Inheritance Cycle, #4)",Christopher Paolini,4.08,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=rThEBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7664041-inheritance,2011.0,146905.0,2011.0,1,1,2011.0
"Inkheart (Inkworld, #1)",Cornelia Funke,3.93,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=KNXlEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28194.Inkheart,,,,0,0,
"Insurgent (Divergent, #2)",Veronica Roth,3.96,Juvenile Fiction,5.49,EUR,http://books.google.com/books/content?id=7Z-zYGyQKoUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11735983-insurgent,2012.0,836362.0,2012.0,0,1,2012.0
Interpreter of Maladies,Jhumpa Lahiri,4.12,Fiction,8.99,NAN,http://books.google.com/books/content?id=w4bZtp8Azw8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5439.Interpreter_of_Maladies,1999.0,110651.0,1999.0,1,1,1999.0
"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,4.02,Fiction,8.09,EUR,http://books.google.com/books/content?id=MbW3_eSDGl4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43763.Interview_with_the_Vampire,1976.0,372566.0,1976.0,0,1,1976.0
Into Thin Air: A Personal Account of the Mt. Everest Disaster,Jon Krakauer,4.11,Biography & Autobiography,8.89,EUR,http://books.google.com/books/content?id=gt7EQgH8-b4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1898.Into_Thin_Air,,,,1,1,
Into the Wild,Jon Krakauer,4.02,Biography & Autobiography,12.99,EUR,http://books.google.com/books/content?id=m9BiDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1845.Into_the_Wild,1996.0,647684.0,1996.0,1,1,1996.0
"Into the Wild (Warriors, #1)",Erin Hunter,4.29,Juvenile Fiction,5.69,EUR,http://books.google.com/books/content?id=iYqzEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/111332.Into_the_Wild,2003.0,48111.0,2003.0,1,3,2003.0
Invisible Cities,Italo Calvino,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=E98zchtHZNQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9809.Invisible_Cities,,,,1,1,
Invisible Man,Ralph Ellison,3.92,Fiction,8.99,NAN,http://books.google.com/books/content?id=iSrI-BQqFf0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16981.Invisible_Man,1952.0,123073.0,1952.0,0,0,1952.0
